id,Player_ID,First_Name,Last_Name,AST,BLK,DREB,FG3_PCT,FG3A,FG3M,FG_PCT,FGA,FGM,FT_PCT,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,Turnover,Player_Position,Players_Team_ID,Players_Team_Name,Home_Team_ID,Home_Team_Score,Visitor_Team_ID,Visitor_Team_Score
1069262,233,Frank,Jackson,1.0,0.0,1.0,0.0,1.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,11:36,1.0,0.0,2.0,2.0,1.0,0.0,G,19,New Orleans Pelicans,25,128,19,112
1069263,354,Jahlil,Okafor,1.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6:54,1.0,0.0,0.0,8.0,0.0,0.0,C,19,New Orleans Pelicans,25,128,19,112
1069267,193,Maurice,Harkless,1.0,1.0,0.0,0.0,2.0,0.0,0.667,6.0,4.0,1.0,4.0,4.0,20:44,2.0,3.0,12.0,2.0,0.0,1.0,F,25,Portland Trail Blazers,25,128,19,112
1069268,10,Al-Farouq,Aminu,2.0,0.0,7.0,0.5,6.0,3.0,0.33299999999999996,12.0,4.0,1.0,4.0,4.0,32:03,1.0,4.0,15.0,8.0,2.0,0.0,F,25,Portland Trail Blazers,25,128,19,112
1069269,349,Jusuf,Nurkic,5.0,2.0,7.0,0.0,0.0,0.0,0.462,13.0,6.0,0.6,5.0,3.0,26:17,5.0,6.0,15.0,12.0,0.0,2.0,C,25,Portland Trail Blazers,25,128,19,112
1069270,303,CJ,McCollum,3.0,0.0,4.0,0.33299999999999996,3.0,1.0,0.667,12.0,8.0,1.0,3.0,3.0,32:17,2.0,1.0,20.0,6.0,2.0,0.0,G,25,Portland Trail Blazers,25,128,19,112
1069271,278,Damian,Lillard,8.0,0.0,2.0,0.222,9.0,2.0,0.4,20.0,8.0,0.75,8.0,6.0,36:35,3.0,0.0,24.0,5.0,1.0,2.0,G,25,Portland Trail Blazers,25,128,19,112
1069272,451,Evan,Turner,5.0,0.0,9.0,0.0,1.0,0.0,0.33299999999999996,9.0,3.0,0.5,2.0,1.0,25:29,2.0,0.0,7.0,11.0,1.0,0.0,G-F,25,Portland Trail Blazers,25,128,19,112
1069273,102,Zach,Collins,4.0,0.0,3.0,0.0,1.0,0.0,0.444,9.0,4.0,0.0,0.0,0.0,19:29,1.0,5.0,8.0,4.0,1.0,0.0,F-C,25,Portland Trail Blazers,25,128,19,112
1069274,114,Seth,Curry,1.0,0.0,2.0,0.0,1.0,0.0,0.25,4.0,1.0,0.0,0.0,0.0,12:19,0.0,1.0,2.0,2.0,1.0,1.0,G,25,Portland Trail Blazers,25,128,19,112
1069275,269,Jake,Layman,0.0,0.0,0.0,0.444,9.0,4.0,0.5710000000000001,14.0,8.0,0.0,0.0,0.0,18:29,1.0,1.0,20.0,1.0,0.0,0.0,F,25,Portland Trail Blazers,25,128,19,112
1069276,275,Meyers,Leonard,1.0,0.0,1.0,0.5,2.0,1.0,0.667,3.0,2.0,0.0,0.0,0.0,13:42,1.0,1.0,5.0,2.0,0.0,0.0,F-C,25,Portland Trail Blazers,25,128,19,112
1069277,3089,Gary,Trent Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:18,0.0,0.0,0.0,0.0,0.0,0.0,F-C,25,Portland Trail Blazers,25,128,19,112
1069278,419,Anfernee,Simons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1:18,0.0,0.0,0.0,0.0,0.0,0.0,G,25,Portland Trail Blazers,25,128,19,112
1069280,307,Rodney,McGruder,4.0,0.0,3.0,0.6,5.0,3.0,0.5,8.0,4.0,0.0,0.0,0.0,30:09,1.0,1.0,11.0,4.0,1.0,2.0,F-G,16,Miami Heat,9,98,16,93
1069281,242,James,Johnson,5.0,0.0,3.0,0.33299999999999996,3.0,1.0,0.429,7.0,3.0,0.0,0.0,0.0,30:42,0.0,2.0,7.0,3.0,1.0,4.0,F,16,Miami Heat,9,98,16,93
1069282,474,Hassan,Whiteside,0.0,2.0,6.0,0.0,0.0,0.0,0.667,6.0,4.0,0.0,8.0,0.0,19:19,4.0,3.0,8.0,10.0,0.0,1.0,C,16,Miami Heat,9,98,16,93
1069283,485,Justise,Winslow,2.0,0.0,9.0,0.429,7.0,3.0,0.353,17.0,6.0,0.0,2.0,0.0,35:41,0.0,4.0,15.0,9.0,1.0,2.0,F,16,Miami Heat,9,98,16,93
1069284,244,Tyler,Johnson,3.0,1.0,4.0,0.375,8.0,3.0,0.41700000000000004,12.0,5.0,0.75,4.0,3.0,34:42,1.0,0.0,16.0,5.0,0.0,0.0,G,16,Miami Heat,9,98,16,93
1069285,4,Bam,Adebayo,1.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,26:25,1.0,2.0,9.0,6.0,0.0,2.0,C-F,16,Miami Heat,9,98,16,93
1069286,461,Dwyane,Wade,8.0,0.0,4.0,0.0,2.0,0.0,0.7140000000000001,14.0,10.0,0.0,1.0,0.0,28:29,0.0,3.0,20.0,4.0,0.0,5.0,G,16,Miami Heat,9,98,16,93
1069287,463,Dion,Waiters,1.0,1.0,1.0,0.0,1.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,8:37,0.0,0.0,2.0,1.0,0.0,1.0,G,16,Miami Heat,9,98,16,93
1069288,247,Derrick,Jones Jr.,0.0,1.0,2.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,9:59,0.0,1.0,2.0,2.0,0.0,1.0,F-G,16,Miami Heat,9,98,16,93
1069289,358,Kelly,Olynyk,0.0,0.0,1.0,0.0,2.0,0.0,0.33299999999999996,3.0,1.0,0.33299999999999996,3.0,1.0,12:10,0.0,3.0,3.0,1.0,0.0,1.0,F,16,Miami Heat,9,98,16,93
1069290,144,Wayne,Ellington,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3:47,0.0,1.0,0.0,0.0,0.0,0.0,G,16,Miami Heat,9,98,16,93
1069293,75,Reggie,Bullock,1.0,0.0,2.0,0.375,8.0,3.0,0.5379999999999999,13.0,7.0,0.667,3.0,2.0,33:55,0.0,2.0,19.0,2.0,0.0,0.0,G-F,9,Detroit Pistons,9,98,16,93
1069294,189,Blake,Griffin,9.0,0.0,9.0,0.33299999999999996,9.0,3.0,0.41700000000000004,24.0,10.0,0.818,11.0,9.0,37:17,2.0,3.0,32.0,11.0,1.0,5.0,F,9,Detroit Pistons,9,98,16,93
1069295,137,Andre,Drummond,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7:14,0.0,1.0,0.0,3.0,0.0,0.0,C,9,Detroit Pistons,9,98,16,93
1069296,69,Bruce,Brown,0.0,0.0,1.0,0.0,0.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,15:07,0.0,1.0,2.0,1.0,0.0,1.0,G,9,Detroit Pistons,9,98,16,93
1069297,236,Reggie,Jackson,2.0,0.0,5.0,0.5,2.0,1.0,0.375,8.0,3.0,1.0,2.0,2.0,34:49,0.0,4.0,9.0,5.0,0.0,1.0,G,9,Detroit Pistons,9,98,16,93
1069298,422,Ish,Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:39,0.0,0.0,0.0,0.0,0.0,0.0,G,9,Detroit Pistons,9,98,16,93
1069299,361,Zaza,Pachulia,2.0,0.0,5.0,0.0,0.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,28:13,4.0,5.0,2.0,9.0,2.0,0.0,C,9,Detroit Pistons,9,98,16,93
1069300,168,Langston,Galloway,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12:49,1.0,0.0,0.0,1.0,0.0,0.0,G,9,Detroit Pistons,9,98,16,93
1069301,254,Luke,Kennard,3.0,0.0,2.0,0.5,8.0,4.0,0.47100000000000003,17.0,8.0,1.0,2.0,2.0,34:12,1.0,2.0,22.0,3.0,1.0,3.0,G,9,Detroit Pistons,9,98,16,93
1069302,80,Jose,Calderon,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11:32,0.0,0.0,0.0,1.0,2.0,1.0,G,9,Detroit Pistons,9,98,16,93
1069303,243,Stanley,Johnson,2.0,1.0,6.0,0.667,3.0,2.0,0.7140000000000001,7.0,5.0,0.0,0.0,0.0,23:13,0.0,2.0,12.0,6.0,1.0,0.0,F,9,Detroit Pistons,9,98,16,93
1069306,436,Garrett,Temple,3.0,1.0,3.0,0.28600000000000003,7.0,2.0,0.375,8.0,3.0,0.0,0.0,0.0,26:48,1.0,4.0,8.0,4.0,0.0,0.0,G-F,15,Memphis Grizzlies,2,122,15,116
1069307,231,Jaren,Jackson Jr.,1.0,1.0,1.0,0.667,3.0,2.0,0.5,16.0,8.0,0.7140000000000001,7.0,5.0,26:33,3.0,4.0,23.0,4.0,0.0,3.0,F-C,15,Memphis Grizzlies,2,122,15,116
1069308,169,Marc,Gasol,12.0,0.0,10.0,0.0,4.0,0.0,0.1,10.0,1.0,1.0,2.0,2.0,35:52,1.0,3.0,4.0,11.0,0.0,1.0,C,15,Memphis Grizzlies,2,122,15,116
1069309,215,Justin,Holiday,2.0,0.0,5.0,0.4,5.0,2.0,0.41700000000000004,12.0,5.0,1.0,2.0,2.0,35:46,1.0,2.0,14.0,6.0,4.0,2.0,F-G,15,Memphis Grizzlies,2,122,15,116
1069310,104,Mike,Conley,4.0,0.0,0.0,0.444,9.0,4.0,0.5,18.0,9.0,1.0,4.0,4.0,35:49,0.0,4.0,26.0,0.0,0.0,0.0,G,15,Memphis Grizzlies,2,122,15,116
1069311,90,Omri,Casspi,1.0,1.0,2.0,1.0,2.0,2.0,0.7140000000000001,7.0,5.0,0.0,0.0,0.0,20:42,0.0,1.0,12.0,2.0,2.0,0.0,F,15,Memphis Grizzlies,2,122,15,116
1069312,291,Shelvin,Mack,7.0,0.0,3.0,0.667,3.0,2.0,0.462,13.0,6.0,1.0,1.0,1.0,22:50,0.0,3.0,15.0,3.0,1.0,1.0,G,15,Memphis Grizzlies,2,122,15,116
1069313,187,JaMychal,Green,1.0,2.0,2.0,1.0,2.0,2.0,0.667,6.0,4.0,1.0,2.0,2.0,22:60,2.0,0.0,12.0,4.0,1.0,1.0,F,15,Memphis Grizzlies,2,122,15,116
1069314,87,Jevon,Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:03,0.0,0.0,0.0,0.0,0.0,0.0,G,15,Memphis Grizzlies,2,122,15,116
1069315,1771,Joakim,Noah,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,10:38,1.0,1.0,2.0,5.0,3.0,1.0,G,15,Memphis Grizzlies,2,122,15,116
1069318,434,Jayson,Tatum,4.0,1.0,5.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,28:51,1.0,1.0,2.0,6.0,0.0,2.0,F,2,Boston Celtics,2,122,15,116
1069319,328,Marcus,Morris,0.0,1.0,6.0,0.0,5.0,0.0,0.33299999999999996,12.0,4.0,0.0,0.0,0.0,24:59,0.0,2.0,8.0,6.0,1.0,1.0,F,2,Boston Celtics,2,122,15,116
1069320,219,Al,Horford,1.0,0.0,3.0,0.667,3.0,2.0,0.8,10.0,8.0,0.0,0.0,0.0,30:55,0.0,1.0,18.0,3.0,0.0,0.0,C-F,2,Boston Celtics,2,122,15,116
1069321,420,Marcus,Smart,3.0,1.0,6.0,0.75,8.0,6.0,0.778,9.0,7.0,0.0,0.0,0.0,29:03,0.0,3.0,20.0,6.0,3.0,2.0,G,2,Boston Celtics,2,122,15,116
1069322,228,Kyrie,Irving,11.0,1.0,6.0,0.667,6.0,4.0,0.667,21.0,14.0,0.667,9.0,6.0,35:58,1.0,3.0,38.0,7.0,0.0,3.0,G,2,Boston Celtics,2,122,15,116
1069323,204,Gordon,Hayward,4.0,0.0,3.0,0.0,2.0,0.0,0.28600000000000003,7.0,2.0,0.667,6.0,4.0,23:58,0.0,1.0,8.0,3.0,1.0,3.0,F,2,Boston Celtics,2,122,15,116
1069324,70,Jaylen,Brown,1.0,2.0,6.0,0.5,4.0,2.0,0.5710000000000001,7.0,4.0,1.0,2.0,2.0,21:00,0.0,1.0,12.0,6.0,0.0,3.0,G,2,Boston Celtics,2,122,15,116
1069325,403,Terry,Rozier,4.0,0.0,1.0,0.429,7.0,3.0,0.375,8.0,3.0,1.0,1.0,1.0,18:19,0.0,2.0,10.0,1.0,0.0,1.0,G,2,Boston Celtics,2,122,15,116
1069326,35,Aron,Baynes,1.0,3.0,5.0,0.0,1.0,0.0,0.33299999999999996,6.0,2.0,1.0,2.0,2.0,22:46,7.0,4.0,6.0,12.0,0.0,2.0,C-F,2,Boston Celtics,2,122,15,116
1069327,488,Guerschon,Yabusele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:50,1.0,0.0,0.0,1.0,0.0,0.0,F,2,Boston Celtics,2,122,15,116
1069328,439,Daniel,Theis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:22,0.0,2.0,0.0,1.0,0.0,0.0,F,2,Boston Celtics,2,122,15,116
1069331,172,Paul,George,5.0,0.0,6.0,0.444,9.0,4.0,0.42100000000000004,19.0,8.0,1.0,11.0,11.0,40:23,0.0,1.0,31.0,6.0,2.0,1.0,F,21,Oklahoma City Thunder,23,115,21,117
1069332,182,Jerami,Grant,1.0,2.0,9.0,0.0,3.0,0.0,0.33299999999999996,6.0,2.0,1.0,6.0,6.0,34:00,0.0,5.0,10.0,9.0,2.0,0.0,F,21,Oklahoma City Thunder,23,115,21,117
1069333,3,Steven,Adams,3.0,2.0,2.0,0.0,0.0,0.0,0.615,13.0,8.0,0.0,0.0,0.0,35:42,7.0,2.0,16.0,9.0,1.0,2.0,C,21,Oklahoma City Thunder,23,115,21,117
1069334,156,Terrance,Ferguson,2.0,0.0,3.0,0.5,6.0,3.0,0.5,8.0,4.0,0.0,0.0,0.0,29:04,0.0,3.0,11.0,3.0,1.0,0.0,G,21,Oklahoma City Thunder,23,115,21,117
1069335,472,Russell,Westbrook,6.0,0.0,7.0,0.16699999999999998,6.0,1.0,0.381,21.0,8.0,0.5710000000000001,7.0,4.0,36:51,3.0,6.0,21.0,10.0,1.0,4.0,G,21,Oklahoma City Thunder,23,115,21,117
1069336,345,Nerlens,Noel,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,12:18,1.0,1.0,4.0,1.0,2.0,0.0,F-C,21,Oklahoma City Thunder,23,115,21,117
1069337,409,Dennis,Schroder,2.0,0.0,4.0,0.6,5.0,3.0,0.444,18.0,8.0,1.0,2.0,2.0,25:30,0.0,1.0,21.0,4.0,0.0,2.0,G,21,Oklahoma City Thunder,23,115,21,117
1069338,339,Abdel,Nader,0.0,0.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,7:53,0.0,3.0,3.0,2.0,0.0,0.0,F,21,Oklahoma City Thunder,23,115,21,117
1069339,365,Patrick,Patterson,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14:00,0.0,0.0,0.0,1.0,0.0,1.0,F,21,Oklahoma City Thunder,23,115,21,117
1069340,128,Hamidou,Diallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4:20,0.0,1.0,0.0,0.0,0.0,0.0,G,21,Oklahoma City Thunder,23,115,21,117
1069343,79,Jimmy,Butler,4.0,2.0,2.0,0.16699999999999998,6.0,1.0,0.278,18.0,5.0,0.875,8.0,7.0,38:09,1.0,2.0,18.0,3.0,2.0,0.0,G-F,23,Philadelphia 76ers,23,115,21,117
1069344,95,Wilson,Chandler,0.0,2.0,6.0,0.25,4.0,1.0,0.25,4.0,1.0,0.5,2.0,1.0,33:55,0.0,4.0,4.0,6.0,1.0,1.0,F,23,Philadelphia 76ers,23,115,21,117
1069345,145,Joel,Embiid,6.0,1.0,6.0,0.2,5.0,1.0,0.579,19.0,11.0,0.667,12.0,8.0,33:40,2.0,3.0,31.0,8.0,0.0,3.0,F-C,23,Philadelphia 76ers,23,115,21,117
1069346,389,JJ,Redick,1.0,0.0,1.0,0.4,10.0,4.0,0.462,13.0,6.0,0.857,7.0,6.0,33:29,0.0,0.0,22.0,1.0,1.0,2.0,G,23,Philadelphia 76ers,23,115,21,117
1069347,417,Ben,Simmons,9.0,1.0,9.0,0.0,0.0,0.0,0.667,12.0,8.0,0.5,8.0,4.0,36:23,6.0,3.0,20.0,15.0,0.0,6.0,G-F,23,Philadelphia 76ers,23,115,21,117
1069348,414,Landry,Shamet,1.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,14:31,1.0,1.0,9.0,2.0,0.0,1.0,G,23,Philadelphia 76ers,23,115,21,117
1069349,304,T.J.,McConnell,5.0,0.0,4.0,0.0,0.0,0.0,0.2,5.0,1.0,0.0,0.0,0.0,19:20,1.0,1.0,2.0,5.0,1.0,1.0,G,23,Philadelphia 76ers,23,115,21,117
1069350,55,Jonah,Bolden,1.0,1.0,4.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,12:49,1.0,2.0,3.0,5.0,0.0,1.0,F,23,Philadelphia 76ers,23,115,21,117
1069351,337,Mike,Muscala,1.0,0.0,1.0,0.0,2.0,0.0,0.4,5.0,2.0,1.0,2.0,2.0,17:44,0.0,4.0,6.0,1.0,1.0,1.0,F-C,23,Philadelphia 76ers,23,115,21,117
1069355,218,Rodney,Hood,3.0,0.0,0.0,0.4,5.0,2.0,0.556,9.0,5.0,1.0,6.0,6.0,26:57,0.0,1.0,18.0,0.0,2.0,1.0,G,6,Cleveland Cavaliers,8,124,6,102
1069356,359,Cedi,Osman,1.0,1.0,3.0,0.33299999999999996,3.0,1.0,0.6,10.0,6.0,0.8,5.0,4.0,30:00,0.0,3.0,17.0,3.0,1.0,4.0,F,6,Cleveland Cavaliers,8,124,6,102
1069357,492,Ante,Zizic,0.0,0.0,6.0,0.0,0.0,0.0,0.75,12.0,9.0,0.833,6.0,5.0,30:46,0.0,2.0,23.0,6.0,0.0,0.0,C,6,Cleveland Cavaliers,8,124,6,102
1069358,368,Cameron,Payne,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19:42,0.0,3.0,0.0,1.0,0.0,2.0,G,6,Cleveland Cavaliers,8,124,6,102
1069359,413,Collin,Sexton,7.0,0.0,3.0,0.25,4.0,1.0,0.308,13.0,4.0,1.0,1.0,1.0,33:11,1.0,3.0,10.0,4.0,1.0,3.0,G,6,Cleveland Cavaliers,8,124,6,102
1069360,3090,Jaron,Blossomgame,2.0,0.0,1.0,0.0,1.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,19:01,0.0,1.0,2.0,1.0,1.0,1.0,G,6,Cleveland Cavaliers,8,124,6,102
1069361,100,Jordan,Clarkson,1.0,0.0,3.0,0.375,8.0,3.0,0.41700000000000004,12.0,5.0,0.0,0.0,0.0,23:27,1.0,0.0,13.0,4.0,0.0,0.0,G,6,Cleveland Cavaliers,8,124,6,102
1069362,164,Channing,Frye,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15:19,0.0,2.0,0.0,1.0,0.0,0.0,F-C,6,Cleveland Cavaliers,8,124,6,102
1069363,77,Alec,Burks,2.0,0.0,3.0,0.0,2.0,0.0,0.25,4.0,1.0,1.0,6.0,6.0,21:40,1.0,0.0,8.0,4.0,0.0,1.0,G,6,Cleveland Cavaliers,8,124,6,102
1069364,123,Matthew,Dellavedova,1.0,0.0,1.0,0.5,4.0,2.0,0.6,5.0,3.0,0.0,0.0,0.0,14:49,1.0,0.0,8.0,2.0,0.0,0.0,G,6,Cleveland Cavaliers,8,124,6,102
1069365,3450,Deng,Adel,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5:08,1.0,0.0,3.0,2.0,0.0,0.0,G,6,Cleveland Cavaliers,8,124,6,102
1069366,110,Torrey,Craig,0.0,0.0,2.0,0.33299999999999996,3.0,1.0,0.4,5.0,2.0,0.0,0.0,0.0,26:53,0.0,4.0,5.0,2.0,0.0,1.0,F,8,Denver Nuggets,8,124,6,102
1069367,318,Paul,Millsap,1.0,0.0,3.0,0.0,1.0,0.0,0.636,11.0,7.0,0.0,0.0,0.0,22:59,2.0,1.0,14.0,5.0,2.0,0.0,F,8,Denver Nuggets,8,124,6,102
1069368,246,Nikola,Jokic,12.0,0.0,8.0,0.5,6.0,3.0,0.667,12.0,8.0,0.0,1.0,0.0,27:38,3.0,3.0,19.0,11.0,1.0,1.0,C,8,Denver Nuggets,8,124,6,102
1069369,38,Malik,Beasley,1.0,0.0,2.0,0.5,6.0,3.0,0.625,8.0,5.0,0.0,0.0,0.0,30:55,2.0,2.0,13.0,4.0,0.0,1.0,G,8,Denver Nuggets,8,124,6,102
1069370,335,Jamal,Murray,5.0,0.0,2.0,0.5710000000000001,7.0,4.0,0.5710000000000001,14.0,8.0,1.0,6.0,6.0,24:56,0.0,2.0,26.0,2.0,0.0,2.0,G,8,Denver Nuggets,8,124,6,102
1069371,371,Mason,Plumlee,3.0,1.0,7.0,0.0,0.0,0.0,0.667,3.0,2.0,0.5,2.0,1.0,20:12,2.0,3.0,5.0,9.0,1.0,2.0,F-C,8,Denver Nuggets,8,124,6,102
1069372,196,Gary,Harris,1.0,1.0,0.0,0.0,2.0,0.0,0.28600000000000003,7.0,2.0,0.0,0.0,0.0,17:05,1.0,0.0,4.0,1.0,0.0,1.0,G,8,Denver Nuggets,8,124,6,102
1069373,31,Will,Barton,3.0,0.0,1.0,0.2,5.0,1.0,0.28600000000000003,7.0,2.0,0.0,0.0,0.0,21:07,0.0,4.0,5.0,1.0,0.0,1.0,G,8,Denver Nuggets,8,124,6,102
1069374,330,Monte,Morris,3.0,0.0,0.0,0.75,4.0,3.0,0.857,7.0,6.0,0.0,0.0,0.0,19:26,0.0,1.0,15.0,0.0,2.0,0.0,G,8,Denver Nuggets,8,124,6,102
1069375,290,Trey,Lyles,4.0,0.0,5.0,0.0,3.0,0.0,0.636,11.0,7.0,1.0,2.0,2.0,19:26,1.0,3.0,16.0,6.0,1.0,1.0,F,8,Denver Nuggets,8,124,6,102
1069376,289,Tyler,Lydon,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5:45,1.0,2.0,2.0,2.0,0.0,1.0,F,8,Denver Nuggets,8,124,6,102
1069377,3091,Brandon,Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3:38,0.0,0.0,0.0,0.0,0.0,0.0,F,8,Denver Nuggets,8,124,6,102
1069379,30,Harrison,Barnes,2.0,0.0,3.0,0.429,7.0,3.0,0.4,15.0,6.0,1.0,5.0,5.0,32:25,0.0,3.0,20.0,3.0,0.0,1.0,F,7,Dallas Mavericks,12,111,7,99
1069380,257,Maxi,Kleber,0.0,3.0,0.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,23:29,0.0,1.0,3.0,0.0,0.0,1.0,F,7,Dallas Mavericks,12,111,7,99
1069381,250,DeAndre,Jordan,0.0,0.0,12.0,0.0,0.0,0.0,0.778,9.0,7.0,0.5,2.0,1.0,31:00,4.0,1.0,15.0,16.0,0.0,1.0,C,7,Dallas Mavericks,12,111,7,99
1069382,301,Wesley,Matthews,2.0,0.0,3.0,0.375,8.0,3.0,0.5,12.0,6.0,1.0,2.0,2.0,29:10,0.0,3.0,17.0,3.0,0.0,4.0,G-F,7,Dallas Mavericks,12,111,7,99
1069383,132,Luka,Doncic,6.0,0.0,3.0,0.0,5.0,0.0,0.214,14.0,3.0,0.5,4.0,2.0,24:29,2.0,1.0,8.0,5.0,3.0,2.0,F-G,7,Dallas Mavericks,12,111,7,99
1069384,73,Jalen,Brunson,4.0,0.0,3.0,0.33299999999999996,3.0,1.0,0.556,9.0,5.0,1.0,1.0,1.0,21:50,0.0,1.0,12.0,3.0,0.0,2.0,G,7,Dallas Mavericks,12,111,7,99
1069385,158,Dorian,Finney-Smith,2.0,0.0,1.0,0.33299999999999996,3.0,1.0,0.375,8.0,3.0,0.0,0.0,0.0,23:51,5.0,3.0,7.0,6.0,1.0,0.0,F,7,Dallas Mavericks,12,111,7,99
1069386,346,Dirk,Nowitzki,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9:46,0.0,0.0,0.0,1.0,0.0,0.0,F,7,Dallas Mavericks,12,111,7,99
1069387,379,Dwight,Powell,2.0,0.0,3.0,0.0,0.0,0.0,0.667,6.0,4.0,0.75,4.0,3.0,14:07,2.0,1.0,11.0,5.0,0.0,1.0,F-C,7,Dallas Mavericks,12,111,7,99
1069388,195,Devin,Harris,2.0,0.0,0.0,0.0,2.0,0.0,0.2,5.0,1.0,0.0,0.0,0.0,14:33,1.0,4.0,2.0,1.0,0.0,1.0,G,7,Dallas Mavericks,12,111,7,99
1069389,64,Ryan,Broekhoff,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9:28,0.0,0.0,0.0,0.0,0.0,0.0,G-F,7,Dallas Mavericks,12,111,7,99
1069390,292,Daryl,Macon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2:59,0.0,0.0,2.0,0.0,1.0,0.0,G,7,Dallas Mavericks,12,111,7,99
1069391,312,Salah,Mejri,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2:53,0.0,0.0,2.0,1.0,0.0,0.0,C,7,Dallas Mavericks,12,111,7,99
1069392,54,Bojan,Bogdanovic,1.0,0.0,7.0,0.0,4.0,0.0,0.2,10.0,2.0,1.0,5.0,5.0,33:01,0.0,3.0,9.0,7.0,0.0,1.0,F,12,Indiana Pacers,12,111,7,99
1069393,489,Thaddeus,Young,4.0,0.0,4.0,0.0,1.0,0.0,0.5710000000000001,7.0,4.0,0.0,0.0,0.0,28:05,3.0,2.0,8.0,7.0,0.0,0.0,F,12,Indiana Pacers,12,111,7,99
1069394,452,Myles,Turner,0.0,3.0,3.0,0.33299999999999996,3.0,1.0,0.5,10.0,5.0,0.33299999999999996,3.0,1.0,24:53,0.0,1.0,12.0,3.0,1.0,1.0,C-F,12,Indiana Pacers,12,111,7,99
1069395,357,Victor,Oladipo,6.0,0.0,4.0,0.25,4.0,1.0,0.267,15.0,4.0,0.75,4.0,3.0,32:10,4.0,3.0,12.0,8.0,3.0,1.0,G,12,Indiana Pacers,12,111,7,99
1069396,103,Darren,Collison,3.0,1.0,3.0,0.667,3.0,2.0,0.556,9.0,5.0,0.8,5.0,4.0,23:42,0.0,2.0,16.0,3.0,2.0,2.0,G,12,Indiana Pacers,12,111,7,99
1069397,406,Domantas,Sabonis,2.0,0.0,8.0,1.0,1.0,1.0,0.875,8.0,7.0,1.0,1.0,1.0,27:06,3.0,5.0,16.0,11.0,0.0,2.0,F,12,Indiana Pacers,12,111,7,99
1069398,150,Tyreke,Evans,2.0,0.0,0.0,0.667,3.0,2.0,0.636,11.0,7.0,0.75,4.0,3.0,25:14,0.0,2.0,19.0,0.0,0.0,1.0,G,12,Indiana Pacers,12,111,7,99
